排名,电影名称,上映时间,总票房(元),平均票价,平均场次
546,大话西游之大圣娶亲,2014/10/24,198381981,27,15
547,一条狗的使命2,2019/5/17,197909299,31,6
548,比得兔2：逃跑计划,2021/6/11,197781834,33,7
549,移动迷宫2,2015/11/4,196914239,34,15
550,武林外传,2011/1/26,196000000,36,36
551,解救吾先生,2015/9/30,195919987,31,21
552,投名状,2007/12/12,195489333,279,16
553,太平轮（上）,2014/12/2,195423414,39,14
554,神奇动物：邓布利多之谜,2022/4/8,194188515,36,3
555,将爱情进行到底,2011/2/12,193638602,35,27
556,分手合约,2013/4/12,192846874,31,21
557,四大名捕3,2014/8/22,192330089,36,18
558,陆垚知马俐,2016/7/15,192117611,29,18
559,奇迹男孩,2018/1/19,191512026,30,13
560,半个喜剧,2019/12/20,188622108,35,9
561,大侦探福尔摩斯2,2012/1/15,188069761,33,37
562,暴力街区,2014/8/1,187278929,31,25
563,毒舌律师,2023/2/24,187064354,35,5
564,武林外传,,186535385,36,33
565,赤狐书生,2020/12/4,185669232,36,6
566,航海王：红发歌姬,2022/12/1,185279907,33,3
567,猩球崛起,2011/10/28,184326621,31,31
568,黄飞鸿之英雄有梦,2014/11/21,184228471,37,17
569,赵氏孤儿,2010/12/4,182050497,33,33
570,赵氏孤儿,,182048686,33,33
571,全民目击,2013/9/13,181189622,32,19
572,沉默的证人,2019/8/16,181123558,33,11
573,谁的青春不迷茫,2016/4/22,179909141,31,15
574,最后的巫师猎人,2016/1/15,179890507,29,16
575,一夜惊喜,2013/8/9,177326541,31,25
576,惊天危机,2013/7/22,177265653,33,25
577,春娇救志明,2017/4/28,175549115,36,16
578,钢铁侠2,2010/5/7,175098508,33,33
579,白蛇传说,2011/9/28,175021267,32,25
580,无极,2005/12/15,175002949,307023,38
581,扫黑行动,2022/11/11,174728325,39,3
582,饥饿游戏,2012/6/14,174655325,34,26
583,四大名捕2,2013/12/6,174292726,37,17
584,一吻定情,2019/2/14,174064202,38,15
585,蓝精灵：寻找神秘村,2017/4/21,173927590,33,13
586,龙猫,2018/12/14,173736003,31,10
587,大魔术师,2012/1/12,173642418,34,33
588,新娘大作战,2015/8/20,173367888,33,21
589,搜索,2012/7/6,173147737,33,23
590,驴得水,2016/10/28,173058101,30,11
591,第七子：降魔之战,2015/1/16,172941377,37,13
592,看不见的客人,2017/9/15,172403521,32,13
593,憨豆特工3,2018/11/23,172306937,30,9
594,疯狂外星人,2015/4/24,172208117,35,20
595,公牛历险记,2018/1/19,172008982,32,12
596,诸神之战,2010/4/16,171977328,50,37
597,饥饿游戏2：星火燎原,2013/11/21,171940107,32,20
598,天·火,2019/12/12,170492942,37,11
599,二十二,2017/8/14,170431649,30,18
600,云图,2013/1/31,170196375,33,26
601,武侠,2011/7/4,170194540,34,28
602,祖宗十九代,2018/2/16,169836664,35,21
603,比得兔,2018/3/2,168390807,30,15
604,许愿神龙,2021/1/15,168224163,35,5
605,喜羊羊与灰太狼之开心闯龙年,2012/1/12,167618551,30,27
606,危城,2016/8/12,167392824,34,17
607,十年一品温如言,2022/2/14,167259329,41,14
608,神奇女侠1984,2020/12/18,167176947,39,7
609,最强囍事,2011/1/31,167146796,33,35
610,七月与安生,2016/9/14,166951667,30,12
611,边缘行者,2022/4/15,166408621,36,3
612,人之怒,2021/5/10,166339717,34,7
613,比利·林恩的中场战事,2016/11/11,165181756,44,10
614,我是真的讨厌异地恋,2022/4/29,165115205,36,3
615,魔境仙踪,2013/3/29,164217583,40,24
616,新蝙蝠侠,2022/3/18,163246583,38,4
617,我的早更女友,2014/12/12,161802220,30,16
618,神探夏洛克,2016/1/4,161368356,29,19
619,神探蒲松龄,2019/2/5,161153784,43,17
620,刺客信条,2017/2/24,161035698,36,11
621,燃野少年的天空,2021/7/17,161018029,36,6
622,一触即发,2014/1/17,160643669,33,18
623,喜羊羊与灰太狼之筐出未来,2022/2/1,160642057,43,10
624,消失的子弹,2012/8/14,160607249,32,26
625,超级马力欧兄弟大电影,2023/4/5,160605739,39,6
626,诸神之怒,2012/3/30,160297730,41,24
627,功夫,2004/12/23,160000000,28006,28
628,只有芸知道,2019/12/20,159862562,35,8
629,南京！南京！,2009/4/22,159810354,30,39
630,极乐空间,2013/9/5,159761605,34,17
631,怦然星动,2015/12/3,159739483,31,14
632,波斯王子：时之刃,2010/5/28,159072177,32,35
633,月球陨落,2022/3/25,158532088,35,4
634,小王子,2015/10/16,158458051,33,20
635,新大头儿子和小头爸爸3：俄罗斯奇遇记,2018/7/6,158228126,34,10
636,关云长,2011/4/26,157410115,34,26
637,大兵小将,2010/2/14,157287354,32,40
638,大海啸之鲨口逃生,2012/10/12,157092190,38,17
639,非凡任务,2017/3/31,156478700,35,11
640,夏有乔木 雅望天堂,2016/8/5,156406635,31,15
641,冲上云霄,2015/2/19,156313830,37,26
642,特殊身份,2013/10/18,155267006,32,16
643,哈利·波特与混血王子,2009/7/15,155241323,31,46
644,黑白魔女库伊拉,2021/6/6,154709414,36,7
645,爱宠大机密2,2019/7/5,154242809,33,10
646,十面埋伏,2004/7/16,153602420,122686,43
647,快乐到家,2013/1/15,153599418,29,22
648,欧洲攻略,2018/8/17,153213710,34,14
649,功夫熊猫,2008/6/20,152384637,27,36
650,功夫熊猫：师傅的秘密,,152380089,27,36
651,大笑江湖,2010/12/3,151540854,32,32
652,神秘海域,2022/3/14,151489262,35,3
653,冰川时代3,2009/7/8,150748034,44,61
654,画壁,2011/9/29,150648127,33,26
655,移动迷宫,2014/10/28,150441365,31,17
656,云南虫谷,2018/12/29,150369897,37,10
657,黄金大劫案,2012/4/23,150313360,33,23
658,关于我妈的一切,2021/9/19,150110774,34,5
659,蜘蛛侠3,2007/5/1,149830969,19491,19
660,大上海,2012/12/21,149758952,34,23
661,大上海,,149758952,34,23
662,嗝嗝老师,2018/10/12,149574730,30,8
663,被偷走的那五年,2013/8/29,149406961,31,18
664,哆啦A梦：大雄的南极冰冰凉大冒险,2017/5/30,148896256,29,13
665,谜城,2015/7/30,148859789,31,20
666,了不起的老爸,2021/6/18,148723662,36,5
667,遗落战境,2013/5/10,148500433,33,20
668,万物生长,2015/4/17,148317998,34,17
669,小飞象,2019/3/29,147841313,35,8
670,太极1：从零开始,2012/9/27,147319325,40,17
671,毒战,2013/4/2,146958863,32,20
672,大师兄,2018/8/24,146303220,33,11
673,雪人奇缘,2019/10/1,145936238,38,12
674,功夫之王,2008/4/24,145637151,31,31
675,破风,2015/8/6,145290930,33,16
676,哈利·波特与凤凰社,2007/8/10,145269324,31628,37
677,山楂树之恋,2010/9/15,144968774,33,29
678,星球大战：天行者崛起,2019/12/20,143969600,40,7
679,海上钢琴师,2019/11/15,143899940,33,8
680,饥饿游戏3：嘲笑鸟（下）,2015/11/20,143504279,34,16
681,圆梦巨人,2016/10/14,143253630,33,11
682,银河护卫队3,2023/5/5,143091511,41,11
683,惊天魔盗团,2013/10/10,142998985,32,18
684,超越,2021/6/12,142863574,35,5
685,冰封：重生之门,2014/4/25,142695283,37,15
686,精武风云·陈真,2010/9/21,142429978,32,33
687,铁道英雄,2021/11/19,142414286,38,4
688,白鹿原,2012/9/15,141994228,39,22
689,锦衣卫,2010/2/3,141852390,33,39
690,倩女幽魂,2011/4/19,140930655,34,22
691,愤怒的小鸟2,2019/8/16,140500900,33,10
692,里约大冒险,2011/4/8,139810468,39,28
693,鸿门宴,2011/11/29,139721557,33,23
694,王牌保镖,2017/9/22,139671627,30,9
695,喜羊羊与灰太狼之兔年顶呱呱,2011/1/21,139250415,31,30
696,安德的游戏,2014/1/7,138756881,32,17
697,下一任：前任,2019/5/1,138279626,35,11
698,守岛人,2021/6/18,138264428,39,6
699,青蜂侠,2011/2/8,138177081,42,30
700,蓝精灵2,2013/9/12,137749866,36,18
701,色·戒,2007/11/1,137731019,0,0
702,非常幸运,2013/9/17,137078619,33,17
703,赛车总动员3：极速挑战,2017/8/25,137046184,33,11
704,革命者,2021/7/1,136893235,37,5
705,爱,2012/2/13,136729691,35,28
706,你好世界,2021/6/11,136470292,31,5
707,多力特的奇幻冒险,2020/7/24,135980085,32,7
708,致命伴旅,2011/2/13,135945537,34,29
709,追凶者也,2016/9/14,135898011,33,10
710,异星觉醒,2017/5/19,135763937,32,10
711,生化危机4：战神再生,2010/11/16,135554876,40,26
712,暗恋·橘生淮南,2022/6/2,135395454,40,3
713,2012 3D,2012/11/20,135150931,37,21
714,但丁密码,2016/10/28,134324104,31,11
715,王朝的女人·杨贵妃,2015/7/30,133939437,32,17
716,十万个冷笑话2,2017/8/18,133637017,31,14
717,逃出生天,2013/9/30,133078035,37,18
718,丁丁历险记,2011/11/15,132600000,37,31
719,叶问外传：张天志,2018/12/21,131829400,34,9
720,哆啦A梦：大雄的月球探险记,2019/6/1,131437115,30,10
721,铁甲钢拳,2011/11/8,131286253,33,27
722,一秒钟,2020/11/27,131232890,37,5
723,新乌龙院之笑闹江湖,2018/8/17,130978959,32,15
724,越光宝盒,2010/3/18,130640236,32,31
725,夜宴,2006/9/15,130009621,27244,28
726,高跟鞋先生,2016/2/14,129960475,28,21
727,前任攻略,2014/1/31,129685531,32,21
728,环形使者,2012/9/28,129482365,33,21
729,全城热恋,2010/2/11,129435061,34,38
730,逆战,2012/1/17,129402708,33,29
731,28岁未成年,2016/12/9,129374812,27,13
732,玩命速递：重启之战,2015/11/20,128487775,33,15
733,睡在我上铺的兄弟,2016/4/1,127821066,29,12
734,寻龙传说,2021/3/5,127531376,37,5
735,名侦探柯南：零的执行人,2018/11/9,127399319,31,9
736,特种部队：眼镜蛇的崛起,2009/8/7,126916106,30,39
737,枪王之王,2010/7/2,126581270,32,35
738,大卫贝肯之倒霉特工熊,2017/1/13,126359248,33,10
739,加勒比海盗3：世界的尽头,2007/6/12,126137760,14269,27
740,超验骇客,2014/4/18,125865492,39,14
741,极限挑战之皇家宝藏,2016/1/15,125513887,31,15
742,数码宝贝大冒险：最后的进化,2020/10/30,125287672,32,6
743,父子雄兵,2017/7/21,125284312,34,10
744,小猪佩奇过大年,2019/2/5,125143616,42,18
745,喜羊羊与灰太狼之喜气羊羊过蛇年,2013/1/24,124937369,30,20
746,决胜时刻,2019/9/20,124862228,39,9
747,杜拉拉升职记,2010/4/15,124411547,32,31
748,廉政风云,2019/2/5,124402819,45,15
749,喜羊羊与灰太狼之虎虎生威,2010/1/29,124383034,29,41
750,傲娇与偏见,2017/4/20,124256787,30,12
751,上海堡垒,2019/8/9,123899174,36,10
752,明日之战,2021/9/3,123860221,34,4
753,天气预爆,2018/12/21,123844604,36,8
754,精灵旅社4：变身大冒险,2022/4/3,123759960,32,3
755,罗曼蒂克消亡史,2016/12/16,122974798,32,12
756,纳尼亚传奇3,2011/1/7,122534973,40,28
757,分歧者3：忠诚世界,2016/5/20,122086389,28,10
758,决战食神,2017/2/10,121911377,33,14
759,一周的朋友,2022/6/18,121680551,36,4
760,天才眼镜狗,2014/3/28,121610713,35,17
761,007：大破量子危机,2008/11/5,120750607,31,29
762,天下无贼,2004/12/9,120004685,32986,22
763,十万个冷笑话,2014/12/31,119877362,32,18
764,天台爱情,2013/7/11,119831082,32,19
765,精灵旅社2,2015/10/27,119673199,34,14
766,狂怒,2014/11/21,119021230,32,17
767,战马,2012/2/28,118954602,33,23
768,创战纪,2011/1/10,118554566,44,27
769,明日世界,2015/5/26,118454676,33,10
770,太极2：英雄崛起,2012/10/25,118437757,40,14
771,一个人的武林,2014/10/31,118430140,36,13
772,佩小姐的奇幻城堡,2016/12/2,118401055,32,13
773,我的个神啊,2015/5/22,118182222,30,15
774,激战,2013/8/16,117891041,32,22
775,玩具总动员3,2010/6/16,117635477,46,28
776,生死抉择,2000/6/21,116589902,48217,93
777,爸爸的假期,2015/2/19,116342327,38,29
778,全面回忆,2012/10/20,116240109,32,17
779,关键第四号,2011/2/26,115991126,33,24
780,飓风营救2,2012/10/7,115631089,32,17
781,夏目友人帐,2019/3/7,115327406,30,9
782,阿尔法：狼伴归途,2018/9/7,114566662,34,7
783,西游记之再世妖王,2021/4/2,114545042,33,6
784,惊天破,2016/10/20,114327804,33,9
785,鲛珠传,2017/8/11,113581914,35,14
786,喜宝,2020/10/16,113449525,37,6
787,梅艳芳,2021/11/12,113431309,34,5
788,小Q,2019/9/20,113218789,34,5
789,博物馆奇妙夜2,2009/5/26,113155721,29,31
790,一个母亲的复仇,2019/5/10,112993216,31,7
791,极速蜗牛,2013/9/18,112953460,36,19
792,风语咒,2018/8/3,112854657,35,11
793,大明猩,2013/7/18,112815691,37,19
794,胡桃夹子和四个王国,2018/11/2,112577333,35,6
795,九条命,2016/9/9,112062236,28,12
796,不可思异,2015/12/4,111908046,32,12
797,缉魂,2021/1/15,111079565,36,5
798,海市蜃楼,2019/3/28,110940292,32,9
799,生化危机5：惩罚,2013/3/17,110586741,40,14
800,不惧风暴,2014/9/12,110372992,31,13
801,亲密敌人,2011/12/23,110370848,36,25
802,分歧者2：绝地反击,2015/6/19,110142634,37,16
803,21克拉,2018/4/20,110127508,31,7
804,好想去你的世界爱你,2022/2/14,110065051,40,7
805,木乃伊3,2008/9/2,110000000,0,0
806,隐入尘烟,2022/7/8,109848053,35,6
807,终结者2018,2009/6/9,109576030,30,30
808,降临,2017/1/20,109140179,32,9
809,赛尔号大电影6：圣者无敌,2017/8/18,108862233,32,12
810,极盗车神,2017/8/25,108713297,30,10
811,魔警,2014/4/18,108329892,31,15
812,游龙戏凤,2009/1/26,108135363,33,36
813,二次曝光,2012/9/29,107386074,33,18
814,航海王之黄金城,2016/11/11,107337581,27,12
815,还是觉得你最好,2022/9/9,107271915,33,4
816,十八洞村,2017/10/13,107118602,38,13
817,猎神：冬日之战,2016/4/22,106333529,33,11
818,游侠索罗：星球大战外传,2018/5/25,106321063,36,5
819,黑豹2,2023/2/7,106240620,41,6
820,东北往事之破马张飞,2017/2/3,106109676,31,19
821,铜雀台,2012/9/26,106068744,32,19
822,追捕,2017/11/24,105980750,33,7
823,达芬奇密码,2006/5/18,105830000,0,0
824,水形物语,2018/3/16,105422815,31,9
825,空中营救,2014/9/19,105268686,31,14
826,霍元甲,2006/1/25,105006877,36729,21
827,珍珠港,2001/8/10,105000470,3750017,3
828,疯狂的赛车,2009/1/20,104958936,30,37
829,猫和老鼠,2021/2/26,104791470,34,7
830,神秘世界历险记4,2018/8/3,104774229,31,12
831,白日焰火,2014/3/21,104342295,31,15
832,跨过鸭绿江,2021/12/17,103902939,35,10
833,夺命深渊,2011/9/9,103789565,41,23
834,超能查派,2015/5/8,103688255,32,12
835,哆啦A梦：新·大雄的日本诞生,2016/7/22,103643079,27,13
836,七十七天,2017/11/3,103620450,35,12
837,超脑48小时,2016/5/13,103556396,32,12
838,变身特工,2020/1/3,103522382,35,6
839,钢铁意志,2022/9/30,103411352,44,6
840,火影忍者剧场版：博人传,2016/2/18,103219796,29,16
841,游戏规则,2017/2/10,103124857,33,27
842,财神客栈,2011/6/28,102444846,30,27
843,金刚,2005/12/24,102310000,0,0
844,绝命海拔,2015/11/3,102234827,38,13
845,鲨滩,2016/9/9,101719121,32,10
846,梅兰芳,2008/12/4,101691143,33,34
847,鼠胆英雄,2019/8/2,101659567,34,13
848,马戏之王,2018/2/1,101248050,33,8
849,绝世高手,2017/7/7,101245470,31,12
850,幸福马上来,2018/6/8,101132342,33,9
851,临时同居,2014/8/21,101079855,31,14
852,像素大战,2015/9/15,100969615,35,9
853,中国乒乓之绝地反击,2023/2/17,100891656,44,5
854,三少爷的剑,2016/12/2,100747764,36,11
855,三人行,2016/6/24,100536496,29,13
856,浴血广昌,2018/8/1,100377449,45,65
857,大内密探灵灵狗,2009/7/30,100222747,29,42
858,冈仁波齐,2017/6/20,100100675,33,16
859,帕丁顿熊,2015/3/5,99898892,31,15
860,孔子,2010/1/22,99509343,33,32
861,催眠·裁决,2019/10/25,99178822,36,7
862,哆啦A梦：大雄的宇宙小战争2021,2022/5/28,99173230,30,3
863,波西米亚狂想曲,2019/3/22,99103447,40,12
864,雷神,2011/5/8,97843137,37,27
865,庞贝末日,2014/8/15,97596611,35,16
866,头脑特工队,2015/10/6,97230356,35,15
867,侠探杰克,2013/2/16,97173910,32,21
868,神话,2005/9/23,97018546,26624,25
869,小偷家族,2018/8/3,96749022,34,13
870,花束般的恋爱,2022/2/22,96094788,34,4
871,大灌篮,2008/2/8,95826081,29,30
872,绑架者,2017/3/31,95722761,35,8
873,反贪风暴,2014/8/16,95300303,31,14
874,单身男女,2011/3/31,95268567,33,23
875,飓风奇劫,2018/11/2,95129035,30,7
876,阳光姐妹淘,2021/6/11,94978537,36,5
877,厕所英雄,2018/6/8,94608014,31,7
878,宝贝计划,2006/9/28,94053940,3841,35
879,哈利·波特与火焰杯,2005/11/18,94001990,886811,27
880,新大头儿子和小头爸爸4：完美爸爸,2021/7/9,93278785,36,5
881,绣春刀,2014/8/7,93236721,32,17
882,怪物史瑞克4,2010/8/16,93200000,44,35
883,007：大战皇家赌场,2007/1/29,92806064,13062,21
884,陪你很久很久,2021/9/9,92569741,32,5
885,全民超人汉考克,2008/7/2,92269629,28,31
886,非常完美,2009/8/13,91986567,31,31
887,绝杀慕尼黑,2019/6/13,91827511,32,9
888,降魔传,2017/11/17,91651059,34,7
889,金蝉脱壳2,2018/6/29,91325135,30,8
890,危情谍战,2010/7/6,91228426,32,33
891,云中行走,2016/1/22,90821255,35,10
892,新大头儿子和小头爸爸2一日成才,2016/8/19,90588588,28,15
893,全城戒备,2010/8/6,89973014,31,36
894,驯龙高手,2010/5/14,89886444,44,24
895,孤岛惊魂,2011/7/8,89051274,31,26
896,机械师,2012/8/2,89028268,31,20
897,夏日友晴天,2021/8/20,88699661,36,4
898,魔宫魅影,2016/4/29,88439408,32,13
899,窃听风云,2009/7/24,88395998,29,41
900,我想和你好好的,2013/10/12,87743726,31,14
901,大护法,2017/7/13,87602906,36,10
902,痞子英雄之全面开战,2012/6/19,87444867,32,21
903,百鸟朝凤,2016/5/6,86949649,28,14
904,指环王：王者无敌,2004/3/12,86300000,0,0
905,地狱男爵：血皇后崛起,2020/11/9,86260635,32,3
906,喜羊羊与灰太狼之飞马奇遇记,2014/1/16,86241986,30,16
907,八星抱喜,2012/1/20,86223393,33,26
908,黑客帝国：矩阵重启,2022/1/14,85756464,38,3
909,全职高手之巅峰荣耀,2019/8/16,85597805,35,9
910,我愿意,2012/2/10,84972702,34,19
911,了不起的盖茨比,2013/8/30,84774451,41,19
912,整容日记,2014/4/4,84407272,31,12
913,昨日青空,2018/10/26,83828322,32,6
914,风平浪静,2020/11/6,83545199,34,4
915,大侦探福尔摩斯,2010/2/25,83521122,32,31
916,杨善洲,2011/7/19,83458264,32,63
917,七剑,2005/7/29,83453049,49032,74
918,麦兜响当当,2017/3/17,83158787,28,16
919,宙斯之子：赫拉克勒斯,2014/10/21,82824075,37,11
920,叶问,2008/12/12,82809589,29,38
921,一念天堂,2015/12/31,82794362,28,22
922,新大头儿子和小头爸爸5：我的外星朋友,2022/10/1,82790291,36,4
923,汪汪队立大功大电影,2022/1/14,82533070,33,5
924,后天,2004/5/28,82500000,0,0
925,笔仙2,2013/7/16,82166330,31,17
926,龙与地下城：侠盗荣耀,2023/3/31,81994829,37,6
927,名侦探柯南2015：业火的向日葵,2015/10/23,81624705,29,14
928,贝肯熊2：金牌特工,2021/7/23,81470349,35,5
929,独行侠,2013/10/5,81451027,33,16
930,银魂,2017/9/1,81358111,31,8
931,碟中谍3,2006/7/20,81233615,92945,16
932,所以……和黑粉结婚了,2016/6/30,81177265,29,14
933,花木兰,2009/11/27,81067267,31,37
934,梦想合伙人,2016/4/29,81008907,28,12
935,六福喜事,2014/1/11,80907892,31,15
936,你好，之华,2018/11/9,80220985,36,6
937,等风来,2013/12/31,79787997,31,16
938,喜羊羊与灰太狼之牛气冲天,2009/1/16,79778495,10600,21
939,武林怪兽,2018/12/21,79661274,33,7
940,密战,2017/11/3,79453986,31,8
941,猪猪侠大电影·恐龙日记,2021/5/1,79315799,31,9
942,汪汪队立大功之超能救援,2020/11/13,79107894,30,6
943,飞屋环游记,2009/8/4,79065330,43,41
944,小门神,2016/1/1,78684308,32,20
945,惊天大逆转,2016/7/15,78663817,29,15
946,烟花,2017/12/1,78463825,28,7
947,阿凡提之奇缘历险,2018/10/1,78420017,34,12
948,遇见你,2022/8/4,78359650,37,8
949,金刚狼,2009/5/3,77898877,30,24
950,逗鸟外传：萌宝满天飞,2016/9/23,77746312,32,9
951,海底小纵队：洞穴大冒险,2022/7/9,77627177,33,4
952,救火英雄,2014/1/3,77464610,33,15
953,钢铁侠,2008/4/30,77333927,30,26
954,密室逃生2,2022/4/2,77246018,32,2
955,妈妈！,2022/9/10,77166353,41,3
956,消失的凶手,2015/11/27,77161698,43,14
957,王的盛宴,2012/11/29,77002104,34,16
958,洛克王国4：出发！巨人谷,2015/8/13,76984944,34,14
959,银翼杀手2049,2017/10/27,76939090,35,7
960,巴霍巴利王2：终结,2018/5/4,76837791,31,7
961,触不可及,2014/9/19,76827414,34,9
962,分歧者：异类觉醒,2014/9/8,76768932,33,15
963,魔法满屋,2022/1/7,76693488,38,5
964,那些年，我们一起追的女孩,2012/1/6,76507063,33,20
